Unique_id,yr_blt,lotsize,sqft,bath,bedrms,trans_value,pool
9134073,1994,14009,1904,2.5,3,226805,0
9134500,1994,23958,3620,2.75,5,337500,0
9135028,1994,11000,1798,2.5,3,209354,0
9135034,1994,14000,2055,2.5,3,260000,0
9135044,1994,17860,2864,2.5,4,339500,0
9135070,1994,10200,2119,2.5,3,203500,0
9135124,1994,10200,1999,2.75,4,316000,0
9136193,1994,11424,1493,2.25,3,120000,0
9136372,1994,63597,3581,2.25,3,240674,0
9136573,1994,8994,1372,2.25,3,165950,0
9136583,1994,11942,1964,3,4,239000,0
9136624,1994,8400,1458,2,3,162370,0
9136753,1994,65340,1883,2.5,3,192500,0
9136772,1994,8805,1372,2.25,3,249600,0
9136806,1994,8525,2026,2.5,3,175000,0
9136862,1994,11466,1616,2.5,3,156000,0
9136870,1994,10500,1874,2.5,4,235719,0
9136963,1994,9989,1102,2,3,230000,0
9137073,1994,20650,1514,2.25,3,154000,0
9139416,1994,7101,2092,2.25,3,164050,0
9139682,1994,11070,1458,2,3,250000,0
9140265,1994,65340,2140,2.5,3,450000,0
9141517,1994,12648,1420,2,3,241950,0
9141731,1994,16468,1558,2.25,3,133029,0
9141748,1994,11151,1968,2.5,3,275000,0
9141763,1994,10534,1968,2.5,3,155000,0
9141786,1994,17635,1637,2.5,3,165000,0
9141842,1994,16405,1558,2.25,3,252000,0
9141865,1994,10401,1968,2.5,4,269000,0
9141869,1994,10911,1720,2.25,3,238300,0
9141927,1994,10233,2170,2.25,3,274950,0
9141947,1994,13115,1968,2.5,3,272000,0
9142002,1994,10210,1621,2.25,3,190000,0
9143209,1994,18200,1500,2,3,182000,0
9146081,1994,10500,1635,2.5,3,212500,0
9146136,1994,10887,1310,1.5,3,240000,0
9146453,1994,10371,1212,1.75,3,116000,0
9146517,1994,9600,2102,2.75,5,204000,0
9146679,1994,12042,2156,2.5,4,250950,0
9146799,1994,12736,1904,2,4,276900,0
9147923,1994,8985,1344,1.75,3,204500,0
9148588,1994,9750,1220,1.75,3,110000,0
9149465,1994,6117,1963,3,4,225000,0
9150454,1994,37462,1639,3,2,335000,0
9151764,1994,8250,2588,2.5,3,255000,0
9153358,1994,15000,1746,2,3,306500,0
9154222,1994,8239,3461,2.75,4,625000,0
9089951,1995,13504,1667,2,3,175000,1
9090284,1995,14000,3486,3,3,599950,1
9090994,1995,5738,1438,2.5,3,153000,1
9091024,1995,5187,1432,2.5,3,262000,1
9091056,1995,10460,1982,2.25,4,347950,1
9091114,1995,5187,1432,2.5,3,300000,1
9091215,1995,9710,2434,2.5,4,320000,0
9091354,1995,6789,1860,2.5,4,325000,1
9091407,1995,8061,1732,2.5,4,230000,1
9091550,1995,7405,990,1,3,179000,1
9093997,1995,6000,2586,2.75,4,610000,1
9098644,1995,8712,1680,2,4,247500,0
9103457,1995,6034,1020,1.75,3,137000,0
9107298,1995,5050,1411,2.5,3,136000,1
9107916,1995,5810,1149,2,3,219950,0
9111245,1995,5000,1051,1.75,3,251876,0
9111312,1995,5255,1436,1.75,3,230000,0
9112316,1995,6000,1344,2,3,240000,0
9112771,1995,6250,1232,2,3,148000,0
9115281,1995,11174,1942,2.5,3,299950,0
9115370,1995,13082,1629,2.5,3,264950,0
9115372,1995,13481,1552,2.5,3,187000,1
9115452,1995,11818,1882,2.5,3,188000,0
9115465,1995,15618,1786,2.5,3,223900,0
9115484,1995,13521,1582,2,3,151000,0
9115591,1995,12516,2064,2.5,3,349900,0
9116105,1995,13893,2000,2.5,3,405000,0
9116266,1995,78408,1866,2,3,300000,0
9116410,1995,217800,2513,2.5,3,369000,0
9117467,1995,8404,2140,2.5,3,246500,0
9117666,1995,40457,1872,2.75,3,190000,0
9117939,1995,20038,1181,2,3,164000,0
9120525,1995,43556,1848,2.25,3,340000,0
9120648,1995,43554,1892,2.5,3,230000,0
9120670,1995,15947,1949,2.5,4,378999,0
9121449,1995,19049,1952,2,3,182740,0
9121478,1995,13344,2275,2.5,4,325000,0
9122198,1995,11340,1208,3,5,419000,0
9122843,1995,16186,1926,2.5,3,196900,0
9123142,1995,15367,1718,2.5,3,285000,0
9123948,1995,16322,1309,1.75,3,217000,0
9124061,1995,10625,1863,2.5,3,232622,0
9124094,1995,14999,1324,1.75,3,183000,0
9124143,1995,13824,1776,2,3,153000,0
9124188,1995,12382,1691,2.5,3,235500,0
9124201,1995,10205,2094,2.5,3,238439,0
9125210,1995,15488,1912,2,3,165000,0
9125855,1995,15664,1690,2,3,209295,0
9125946,1995,11520,1250,2,3,245000,0
9126214,1995,8207,1773,2.5,3,180765,1
9126310,1995,7922,1572,2.5,3,261950,0
9126470,1995,8493,1196,2,3,239000,0
9126536,1995,7215,1758,2.5,4,237950,0
9126539,1995,9064,1196,2,3,207000,0
9127821,1995,10327,1478,2,3,320000,0
9127960,1995,9600,1862,2,3,244256,0
9128021,1995,9934,1220,2,3,140450,0
9130934,1995,16814,1894,2,3,256000,0
9130939,1995,16564,2176,2.5,3,171910,0
9130955,1995,16564,1928,2,3,295950,1
9131406,1995,9350,1912,2.5,3,269950,0
9131433,1995,9838,1664,2.5,4,169000,0
9131480,1995,9838,2164,2.5,3,186150,0
9131629,1995,9276,2122,2.5,3,199000,0
9133411,1995,21780,3473,2,3,260000,0
9133839,1995,11531,2171,2.5,4,275000,0
9134036,1995,15145,3106,3.75,3,470000,0
9134794,1995,11222,2967,3,4,395000,0
9135290,1995,8298,1532,2,2,169000,0
9135664,1995,8297,1578,2,3,195000,0
9136177,1995,5580,1600,2.75,3,162750,0
9137091,1995,8216,1372,2.5,3,242000,0
9138694,1995,9240,1678,2.5,4,199950,0
9139186,1995,5822,2097,2.25,4,169950,0
9139296,1995,5851,1224,2,3,254100,0
9139384,1995,5808,1512,2,3,165100,0
9139477,1995,6120,1478,2,3,254000,0
9139584,1995,63162,1792,2,3,169711,0
9141730,1995,13091,1585,2,3,169900,0
9141747,1995,10000,1637,2.5,3,205000,0
9141861,1995,10000,1968,2.5,3,261950,0
9141974,1995,10000,1968,2.5,3,180000,0
9144724,1995,8191,1636,2,3,205000,0
9146424,1995,9988,1686,2,3,159950,0
9147280,1995,8959,1353,2,3,209000,0
9147677,1995,4442,1386,1.75,2,127500,0
9147823,1995,4442,1386,1.75,2,155000,0
9147948,1995,7585,1404,2.5,3,275000,0
9148687,1995,9000,1264,2,3,209000,0
9149255,1995,3535,2014,2.5,3,257500,0
9089996,1996,5805,1917,3,5,329500,1
9090056,1996,12868,3510,3.5,4,395000,1
9090117,1996,7144,1403,2.5,3,157000,1
9090215,1996,5291,1440,2,3,262000,1
9090223,1996,11768,3066,2.75,4,476951,0
9090359,1996,10739,3488,2.5,4,416500,1
9090932,1996,7311,1579,2,3,232500,1
9091016,1996,6974,1910,2.25,3,359950,1
9091069,1996,5787,1742,2.5,3,314950,1
9091125,1996,5787,1742,2.5,3,360000,1
9091135,1996,7627,1668,2,3,290000,1
9091565,1996,6377,1902,3,4,194000,0
9091582,1996,6000,990,2,3,204000,1
9091641,1996,8570,1708,2.5,4,190000,1
9091670,1996,5686,2284,2.75,3,295000,1
9091820,1996,11387,3152,2.5,3,400000,1
9092000,1996,7017,1255,2,3,285000,1
9092440,1996,6000,1528,2.25,3,278000,1
9096222,1996,4995,1486,2.5,3,293000,1
9098085,1996,6779,1770,2,3,309000,0
9098132,1996,6778,1666,2.5,3,249950,0
9101532,1996,5200,1320,1.75,3,122000,0
9101577,1996,5200,1320,1.75,3,135000,0
9104614,1996,5516,1166,2,3,133791,0
9107240,1996,7850,1158,1.75,3,138100,0
9107614,1996,5175,1106,2,3,163000,0
9107680,1996,6150,1307,2,3,150000,1
9108797,1996,6000,1224,2,3,130000,0
9108843,1996,5991,1132,1.75,3,190500,0
9110061,1996,7370,1662,2.5,3,207000,1
9111932,1996,6000,1952,3,5,127500,0
9112092,1996,7260,2240,2.5,3,119950,0
9114068,1996,5001,1527,2.5,4,239977,0
9114510,1996,16200,2630,3,3,365000,0
9115394,1996,14866,1652,2.5,4,189000,0
9115872,1996,65340,1296,2,3,229800,0
9116045,1996,12503,2106,2.5,3,299000,0
9116092,1996,18030,1632,2,3,153150,0
9116137,1996,15562,1534,2,3,152950,0
9116140,1996,10798,1457,2,3,133187,0
9116237,1996,18000,1564,2,3,252000,0
9116376,1996,217800,1958,2.5,3,312000,0
9116378,1996,16142,1832,2.25,4,141783,0
9116388,1996,11866,1292,2,3,249950,0
9116576,1996,4800,996,1,2,120490,0
9117200,1996,154202.4,1920,2,3,350000,0
9117291,1996,16117,1722,2.5,3,228000,1
9117293,1996,23522,3234,2.5,4,360000,0
9117545,1996,19080,1510,2.5,3,330000,0
9120135,1996,6635,2420,3,4,350000,0
9120581,1996,16634,1924,2.5,4,394950,0
9120653,1996,18170,2433,2.5,3,250000,0
9121087,1996,34800,2152,2,3,325000,0
9121106,1996,32622,2194,3.5,4,450000,0
9121693,1996,63598,2286,2.5,4,314900,0
9122587,1996,16720,1056,1.75,3,196500,0
9123052,1996,12097,2166,2.5,4,237000,0
9123154,1996,25165,1368,2,3,163000,0
9123299,1996,12703,2166,2.5,4,179000,0
9123447,1996,8250,994,2,2,220950,0
9123546,1996,25613,1536,2.5,3,155550,1
9123719,1996,14705,1691,2.5,3,324950,0
9123959,1996,10666,2034,2.5,3,229950,0
9123970,1996,12380,1559,1.75,3,212950,0
9124007,1996,16623,1563,2.25,3,204950,0
9124149,1996,10625,2186,2.25,3,314950,0
9124544,1996,6484,1785,2.5,3,256000,0
9124738,1996,9029,2242,2.5,3,245000,0
9124798,1996,94089.6,3930,2.5,4,430000,0
9124883,1996,9240,1862,2.5,3,212000,0
9124911,1996,8866,1555,1.75,3,224950,0
9125257,1996,7820,1416,2,3,207000,1
9125321,1996,9344,1008,1,3,116000,0
9125330,1996,8800,1962,2,3,315000,0
9125424,1996,23392,2965,2.5,3,625000,0
9125532,1996,7646,2047,2.5,4,222900,0
9125547,1996,7430,1008,1,3,124000,0
9125620,1996,13994,2484,2.5,4,406000,0
9125638,1996,8649,1996,2.25,3,245000,0
9125824,1996,7200,1092,1.75,3,230000,0
9125841,1996,12716,1100,2,3,144900,0
9125862,1996,7915,1092,1.75,3,176500,0
9125875,1996,7688,1416,2,3,190000,0
9126158,1996,8372,1358,2,3,165000,0
9126161,1996,8693,1430,2,3,158000,1
9126226,1996,7372,1172,2,3,205500,0
9126322,1996,7608,1743,2.5,3,269500,0
9126340,1996,7814,1202,2,3,213059,0
9126464,1996,8440,1865,2.5,3,262500,0
9126478,1996,7228,1360,2,3,204000,0
9126493,1996,9086,1413,1.75,3,159990,0
9126524,1996,8839,1271,2,3,144500,0
9127226,1996,16144,2510,2.5,4,258500,0
9127421,1996,23522,2639,2.5,4,585000,0
9127552,1996,6855,1458,1.75,3,265000,0
9128402,1996,6974,1894,2.25,3,220000,0
9128443,1996,6000,2224,1.75,3,255831,0
9131481,1996,9900,1761,2.25,4,260000,0
9131543,1996,9900,2215,2.25,3,166710,0
9132815,1996,13879,1880,2.25,3,189000,0
9135464,1996,8296,1591,2,2,189500,0
9135564,1996,12240,1591,2.5,2,226863,0
9135588,1996,8296,1591,2.5,2,245000,0
9135706,1996,8298,1591,2.5,2,255000,0
9136418,1996,16430,1208,2,3,238000,0
9137865,1996,19014,2105,2.5,4,225000,0
9138438,1996,11250,2328,2.5,3,277950,0
9138443,1996,8540,1762,2.5,3,145900,1
9139029,1996,6120,1964,2.25,4,272000,0
9139040,1996,7316,1368,2.25,3,230000,0
9139282,1996,5866,2032,2.25,3,189950,0
9139919,1996,43560,1442,1.5,2,156997,0
9139926,1996,61419,1444,1.75,3,450000,0
9141449,1996,8000,1613,2,3,227000,0
9142244,1996,10767,2023,2,3,170000,0
9142261,1996,14170,1478,2.5,3,176000,0
9142331,1996,10766,1520,2.5,3,140000,0
9142347,1996,10767,1665,2,4,150000,0
9142406,1996,10668,1665,2,3,175000,0
9144138,1996,4317,1200,2.5,3,181000,0
9144311,1996,4838,1200,2.5,3,132500,0
9144412,1996,12001,1636,2,4,258300,0
9144460,1996,4522,1375,2.5,3,161100,0
9144608,1996,6641,1375,2.5,3,175000,0
9145939,1996,12613,1652,2,3,213000,1
9145966,1996,10861,1467,2.5,3,279000,0
9146273,1996,17424,1386,2,3,247000,0
9146856,1996,11227,1202,1.75,3,129900,0
9147428,1996,43560,3677,2.75,3,445000,0
9148384,1996,5455,1152,1.5,3,100567,0
9148646,1996,9000,1232,2,3,160000,0
9149226,1996,6837,1632,2,2,290000,0
9149239,1996,6169,1652,2,3,169000,0
9149247,1996,5005,1979,2.5,3,207000,0
9149401,1996,10637,2854,2.5,4,325000,0
9089165,1997,6350,1552,2,3,250000,1
9089364,1997,6350,1360,2,3,215000,1
9090600,1997,18503,4097,2.75,3,569000,1
9090934,1997,6890,1950,2.5,4,170500,1
9091025,1997,6974,1850,2.25,3,215000,0
9091394,1997,9560,3088,2.5,3,390000,1
9091410,1997,9770,2660,2.5,5,365000,1
9091490,1997,6743,2026,2.5,3,260000,1
9091585,1997,7192,2026,2.5,3,349950,1
9091711,1997,5166,1539,2.5,3,250131,1
9095889,1997,9000,2099,2.25,4,214000,1
9103687,1997,4875,1284,2.5,3,185600,1
9107473,1997,7298,1362,2.25,3,193411,0
9107706,1997,6970,1336,2,3,186150,0
9111495,1997,6004,1257,2,3,166366,0
9112140,1997,5350,1272,2,3,110000,0
9112701,1997,5250,1144,2,3,225000,0
9115275,1997,11861,2682,3.5,4,315000,1
9115436,1997,13611,1927,2.5,3,200000,0
9115445,1997,10881,1782,2.5,3,283300,0
9116136,1997,18006,1858,2.5,3,356500,0
9116210,1997,18000,2210,2.5,4,175348,0
9116249,1997,12481,1680,2.5,3,190000,1
9116282,1997,18000,2087,2.5,3,355000,0
9119409,1997,6200,1700,3,3,221000,0
9119809,1997,6371,2120,3,3,279900,0
9120851,1997,39732,3516,2.5,4,275013,0
9120992,1997,37278,2692,2.5,4,472000,0
9121115,1997,34361,3114,2.5,3,392000,0
9121988,1997,9392,1721,2.5,3,310000,0
9122046,1997,12353,3062,3.5,3,330900,0
9122236,1997,12176,3399,2.5,3,347000,0
9122321,1997,9439,2048,2.5,4,334950,0
9122454,1997,6900,1579,2,3,300000,0
9122967,1997,6750,1124,2,3,127800,0
9123453,1997,10750,2322,2.5,4,339950,0
9123927,1997,10407,1855,2.5,3,320000,0
9123943,1997,10249,1650,1.75,3,238900,0
9124008,1997,10210,1630,2.25,3,176000,0
9124144,1997,14062,2027,2.5,3,279950,1
9124147,1997,12203,1640,2,3,237500,0
9124164,1997,12753,1360,2,3,291000,0
9124186,1997,16477,2001,2.5,3,319000,0
9124232,1997,14398,2740,2.5,4,249000,1
9124382,1997,11250,2740,2.75,4,305000,0
9124481,1997,12766,2282,2.5,3,245000,1
9124491,1997,11450,1354,2,3,286000,0
9124556,1997,14862,2148,2.5,3,237450,0
9124624,1997,8400,2680,2.5,4,275000,0
9124705,1997,8505,1841,1.75,3,174018,0
9124741,1997,9365,1650,2,3,229000,0
9124869,1997,8739,1032,1,3,164500,0
9124878,1997,14772,1372,2,4,130000,0
9125758,1997,7215,1032,1,3,209500,0
9125904,1997,9072,1092,1.75,3,230000,0
9127489,1997,9303,1808,2.5,3,295000,1
9128439,1997,6000,2248,2.5,3,252450,1
9128475,1997,6000,1976,2.25,4,302000,0
9131704,1997,29902,2240,2.5,3,370000,0
9131979,1997,5940,1260,2,2,191650,0
9133178,1997,8255,1176,2,3,137000,0
9133296,1997,7227,2333,2.5,4,193950,0
9133311,1997,7346,1932,2.5,3,145049,0
9133322,1997,7819,1196,2,3,260800,0
9133333,1997,8745,2030,2.75,5,288000,0
9133506,1997,7358,2686,2.5,5,375000,0
9133577,1997,8759,1932,2.25,3,275000,0
9133706,1997,7346,2158,2.75,3,171950,0
9133718,1997,7216,2409,2.5,4,259000,0
9133942,1997,11505,1984,2.5,3,230353,0
9134553,1997,10724,1950,2.5,3,374000,0
9134636,1997,13923,2958,3.5,5,419950,0
9135110,1997,10049,1982,2,3,259900,0
9135959,1997,11882,1968,2.5,3,148000,1
9136001,1997,30334,2626,2.5,3,349950,0
9136531,1997,8063,1484,2.5,3,176000,0
9136634,1997,13579,1362,2,3,212000,0
9136661,1997,6565,1700,2.5,3,157000,0
9136690,1997,7708,1627,2.75,4,227500,0
9136737,1997,11113,1448,2,3,127213,0
9136894,1997,9751,2048,3,3,146356,0
9136907,1997,9751,1934,2.5,3,222500,0
9136952,1997,10000,1739,2.5,3,258000,0
9137099,1997,8451,1512,2,3,174219,0
9137111,1997,6513,1484,2,3,195450,0
9137165,1997,9751,2058,2.5,3,184500,0
9137627,1997,10800,1926,2.25,3,165000,1
9137756,1997,7216,1780,2.5,4,230000,0
9138283,1997,7237,2072,2.5,5,216750,0
9138513,1997,11250,2246,2.5,3,195900,0
9140196,1997,13585,1064,2,3,117400,0
9141417,1997,39640,2786,3,4,225000,0
9143951,1997,43560,2118,2.5,3,250000,0
9144196,1997,9881,1368,1.75,3,165000,0
9144373,1997,11040,1636,2,3,177000,0
9147835,1997,3147,1176,2,3,106000,0
9147997,1997,3150,1176,2,3,101950,0
9148452,1997,6534,1326,2,3,149500,0
9148613,1997,6000,1340,2,3,142450,0
9149278,1997,8424,3024,2.5,4,357000,0
9149406,1997,7584,2830,2.5,4,427000,0
9149410,1997,8262,2250,2,3,205900,0
9153600,1997,8693,1653,1.75,3,160500,0
9153726,1997,11023,1468,2,3,278000,0
9154412,1997,9705,2309,2.25,3,152500,0
9089122,1998,5152,1264,2.75,3,157500,1
9089238,1998,5297,1280,2.5,3,139950,1
9089491,1998,10200,1360,2,3,160000,1
9089785,1998,8250,3179,2.5,6,370000,1
9089835,1998,7875,3629,2.5,4,345000,1
9090257,1998,10573,3523,3,4,499000,1
9090374,1998,10853,2587,2.5,3,433000,1
9091193,1998,18598,2882,3,5,322203,0
9091221,1998,16831,2776,2.5,3,289746,1
9091247,1998,8180,1590,1.75,3,229073,1
9091309,1998,11090,2087,2.5,5,254240,1
9091374,1998,10580,2456,2.5,3,240950,1
9091497,1998,8725,3001,2.5,3,389000,0
9091547,1998,10640,2073,2.5,5,274853,1
9091646,1998,12777,2087,2.5,4,335000,1
9091662,1998,10200,2718,2.5,3,326030,1
9091663,1998,9400,2915,2.5,3,340000,1
9091802,1998,8975,2450,2.5,4,214007,1
9091814,1998,10695,2071,2.5,4,213312,1
9091818,1998,9170,2840,2.5,5,356000,1
9091826,1998,8400,2450,2.5,3,312000,1
9091836,1998,9065,2836,2.5,3,263950,1
9091881,1998,7767,1587,2,3,218137,0
9091922,1998,16689,2557,2.5,3,450000,0
9091960,1998,10630,3020,3.5,4,289950,0
9091994,1998,11340,3193,2.5,4,279450,1
9097568,1998,7150,2060,2,3,224950,1
9101624,1998,6500,1327,1.75,3,160000,0
9101692,1998,5483,1327,1.75,3,126000,0
9101815,1998,5200,1327,1.75,3,108196,0
9106605,1998,6315,1832,1.75,2,116000,0
9108695,1998,7564,1460,2.5,3,190000,0
9109993,1998,7258,1776,2.25,4,185000,0
9110108,1998,5129,1698,2.5,4,133900,0
9111298,1998,6000,1890,3,4,190000,0
9112101,1998,7260,1224,1.75,3,214000,0
9112116,1998,16501,1224,2,3,140000,0
9112227,1998,16501,1224,2,3,202000,0
9112750,1998,12760,1436,2,3,149900,1
9115270,1998,16727,2180,2.5,3,375000,0
9115342,1998,14368,1832,1.75,3,162555,0
9115527,1998,13440,2012,2.5,4,150443,1
9115555,1998,13712,2102,2.5,3,170353,0
9116069,1998,18093,2371,2.5,3,270000,0
9116075,1998,20341,1863,2,3,229000,0
9116078,1998,10668,2254,2.5,3,185250,0
9116099,1998,15156,2046,2.5,3,165000,0
9116148,1998,56200,2060,2.5,3,205950,0
9116414,1998,13849,1871,2.5,4,166500,0
9117108,1998,18295,2982,3,4,218550,0
9117181,1998,15682,1756,2.75,3,250000,0
9117199,1998,17568,2986,2.5,4,306682,0
9117830,1998,14660,1562,2.5,3,293700,0
9118129,1998,8253,2180,2.5,3,226900,0
9118170,1998,8748,2508,2.5,3,265782,0
9118188,1998,9488,2342,2.5,3,289950,0
9118542,1998,10937,2359,2.5,3,314000,0
9118882,1998,12077,2496,2.5,3,221764,0
9119105,1998,9407,1782,2,3,292000,0
9119186,1998,7820,1940,3,4,225000,0
9119281,1998,7172,2570,3,5,238950,0
9119286,1998,5266,1873,2.5,3,324000,0
9119413,1998,7090,2530,3,4,339000,0
9119567,1998,7140,2600,3,5,381000,0
9119615,1998,4869,1708,2.5,3,249950,0
9119621,1998,7781,2520,3,4,330000,1
9119656,1998,6360,1932,3,3,267000,0
9119699,1998,11023,1340,2,3,310000,0
9119927,1998,6700,2680,3,4,349500,0
9119998,1998,7351,1880,3,3,217500,0
9120018,1998,7280,2141,2.5,3,271072,0
9120105,1998,7436,2200,3,4,312950,0
